Time,KillerX,KillerY,KillerZ,VictimX,VictimY,VictimZ
1451394171,1440.281250,1892.104980,128.031250,1651.275390,1976.806640,128.031250
1451394171,66.591423,1379.796875,-127.968750,13.670969,1964.506835,-127.968750
1451394171,-162.801788,2214.885986,-82.564170,-101.576950,1975.053466,-37.842113
1451394171,-342.150939,4235.681152,128.031250,-639.968750,4228.291015,128.031250
1451394173,2144.359130,871.593383,96.031250,2151.968750,803.465576,96.031250
1451394174,-180.634643,4198.852539,128.031250,26.144626,4211.558593,128.031250
1451394174,-79.467559,1543.395629,-124.231292,-212.270416,1304.031250,-79.968750
1451394177,688.719848,3907.673095,128.031250,124.121124,4229.085937,128.031250
1451394178,429.434783,1493.105834,-135.968750,376.031250,1390.965087,-135.968750
1451394182,411.425872,840.043395,64.031250,381.506958,792.031250,64.031250
1451394184,1514.386108,3384.092285,128.031250,1610.213623,3231.961914,128.031250
1451394185,708.140502,3749.518310,128.031250,873.562683,3897.816650,128.031250
1451394185,1805.642211,3160.122314,128.031250,1502.409179,3400.761718,128.031250
1451394187,515.841613,385.555145,64.031250,501.000274,411.858734,64.031250
1451394190,1705.981323,2561.660400,447.453704,1713.758422,2294.382568,384.031250
1451394191,1900.854370,2626.956787,443.155517,1768.099121,2629.864013,388.031250
1451394191,1900.854370,2626.956787,443.155517,1900.854370,2626.956787,443.155517
1451394192,1769.969970,2096.031250,128.031250,1817.645141,2096.031250,128.031250
1451394195,1613.123291,2598.346679,426.304748,1816.901367,2616.638916,388.031250
1451394196,1687.372314,2575.957031,128.031250,1710.858886,2432.158935,128.031250
1451394197,675.960021,1955.159179,-127.968750,749.339904,2300.554687,-127.968750
1451394199,367.515167,2608.409912,-127.968750,3.887927,2478.562500,-120.458900
1451394202,484.096282,3869.049804,-17.929603,436.783630,4187.613281,128.031250
1451394202,1340.583618,2002.715698,-127.968750,1586.113525,2101.896728,-127.968750
1451394202,867.814636,2298.454345,-127.968750,867.587219,2449.464843,-127.968750
1451394204,84.053825,4200.411621,128.031250,-79.938537,4230.139160,128.031250
1451394205,861.309753,2107.690673,-83.005531,813.674926,1849.405273,-127.968750
1451394205,1520.042480,1867.419677,-127.968750,1404.808837,2223.319335,-127.968750
1451394208,1502.803588,1380.912719,-99.922515,1502.803588,1380.912719,-99.922515
1451394211,1748.787963,853.859619,64.031250,1632.031250,825.486083,64.031250
1451394211,329.454925,3234.769287,-105.586608,-6.752282,3331.698974,19.041770
1451394212,1927.071533,1869.582763,128.015350,1938.014648,2023.968750,128.031250
1451394213,1490.308349,1472.643310,-135.968750,1063.080200,1559.345092,-135.968750
1451394214,268.232269,2811.365966,-127.968750,120.651771,2970.863037,-127.968750
1451394219,1426.695800,2265.268798,-127.968750,1542.702270,1791.461914,-127.968750
1451394219,628.438171,3276.857666,128.031250,721.855590,3064.031250,128.031250
1451394219,1460.513549,1890.147705,128.031250,1575.340087,1960.761474,128.031250
1451394224,4.935523,1837.443725,-127.968750,-221.442977,1498.601684,-79.968750
1451394224,1530.301147,2211.513427,-127.968750,1586.113281,2371.866699,-127.968750
1451394224,1924.249877,1584.031250,64.031250,1936.000000,1536.000000,64.031250
1451394229,382.406921,1256.337890,64.031250,532.070617,1227.667358,64.031250
1451394230,1615.809692,2376.397949,-127.968750,1506.899047,2314.263916,-98.875457
1451394230,966.403747,2375.013427,-114.571846,725.794982,2630.006835,-127.968750
1451394231,714.577575,2789.087890,-127.968750,935.968750,2593.331542,-127.968750
1451394233,896.173217,2576.641113,129.251266,621.294433,2765.503173,-127.968750
1451394234,424.947235,332.691345,64.031250,626.795898,521.618774,64.031250
1451394234,1412.096435,1982.712768,-127.968750,1315.894897,2451.954833,-127.968750
1451394235,4.595205,2413.344238,-127.968750,168.735107,2456.822021,-127.968750
1451394240,588.428527,885.931518,97.788848,735.982543,614.345092,64.031250
1451394243,293.899871,3141.405517,-127.968750,206.398269,3291.924804,-127.968750
1451394243,293.899871,3141.405517,-127.968750,198.831726,3339.956054,-127.968750
1451394244,-592.636779,4247.175781,128.031250,-639.968750,4190.742675,128.031250
1451394247,831.534057,1251.968750,64.031250,376.009582,1298.883178,99.975265
1451394247,520.062500,2912.400146,64.031250,472.031250,2890.681640,64.031250
1451394248,552.634094,4170.600097,128.031250,789.937255,4056.028076,128.031250
1451394251,545.352478,2928.997070,115.119995,472.031250,2586.892578,-36.364406
1451394251,1462.553466,1683.226684,-127.968750,1654.163208,1712.055419,-127.968750
1451394252,655.049987,4037.315673,128.031250,917.043334,3506.517578,128.031250
1451394252,1582.395507,2650.679199,128.031250,1569.936035,2045.985961,128.016662
1451394255,1629.736328,2291.503662,-127.968750,1463.099487,1700.352661,-127.968750
1451394255,1615.021240,1951.997192,128.031250,1584.836059,2282.975341,128.031250
1451394255,2290.451171,2383.259277,37.864658,1096.031250,1929.031250,-127.968750
1451394259,1886.732421,1870.498168,128.031250,1158.408447,1935.224487,128.031250
1451394260,28.158889,1644.817993,-62.508754,-54.679489,1900.517578,-81.048751
1451394260,1329.039184,3315.984619,128.031250,1105.783447,3415.968750,170.629394
1451394262,138.604873,3266.877685,-127.968750,318.716705,2686.766357,-107.553359
1451394263,1897.840209,1922.431274,427.523773,1696.698364,2267.467041,384.031250
1451394268,51.980346,2689.240722,-127.968750,-71.642936,2604.853271,-79.968750
1451394269,566.575500,4215.816406,128.031250,777.958923,4169.841308,128.031250
1451394269,1332.193603,1929.772949,128.031250,1949.320190,2005.664428,128.031250
1451394270,2281.752197,2120.446289,128.031250,2077.295410,2070.610595,128.031250
1451394270,1611.288696,2896.537109,128.031250,1887.968750,2871.620361,128.031250
1451394273,1869.502929,2131.916015,128.031250,2194.290039,2162.044921,166.878417
1451394275,1633.274780,2412.414062,-100.496452,2020.317626,2522.926513,-127.968750
1451394276,1216.468872,3364.419433,128.031250,1423.551635,3372.541992,151.178680
1451394278,1712.000000,2112.000000,128.031250,1608.617309,2428.103027,168.576034
1451394278,2292.047363,2656.554443,-127.968750,2322.716552,2303.648193,90.938697
1451394281,-301.899505,2308.846679,-79.968750,314.036590,2140.031250,6.715378
1451394281,1642.703613,2646.288574,128.031250,1608.483520,2376.191162,128.031250
1451394282,1395.528442,1067.496215,64.031250,1492.834106,1176.129272,64.031250
1451394284,1677.038818,2322.682373,128.031250,1782.536987,2174.890869,128.031250
1451394285,1851.848632,976.930969,64.031250,1886.194946,879.256652,64.031250
1451394288,1907.364013,1579.313354,64.031250,1941.352539,1968.964843,128.031250
1451394289,1190.553466,2470.344726,-98.221374,1951.968750,2208.031250,-127.968750
1451394289,1551.441406,2581.254150,384.031250,1804.181640,2619.276123,388.031250
1451394290,1499.580566,2222.046142,128.031250,1389.196289,2427.463867,128.031250
1451394290,2207.925292,2465.701660,-127.968750,2064.987548,2547.885742,-127.968750
1451394291,2206.504882,2587.697021,-127.968750,1735.330688,2434.273925,-127.968750
1451394292,1367.651611,2450.482177,128.031250,1340.172241,2291.864990,128.031250
1451394293,855.822082,4212.675781,128.031250,823.500671,4267.310546,128.031250
1451394295,1700.616088,2408.096191,128.031250,1570.867187,2136.615478,159.873672
1451394296,2164.692138,2610.882324,-127.968750,1918.245361,2535.109130,-127.968750
1451394300,-118.225410,4209.476074,128.031250,295.910919,4218.414550,128.031250
1451394300,1539.456909,2570.989501,128.031250,1368.141723,2516.460937,128.031250
1451394301,1606.849365,2676.825683,-127.968750,2030.698486,2521.264404,-127.968750
1451394302,-575.139831,3381.785644,-127.968750,-639.968750,3636.326171,-127.968750
1451394303,1848.217285,1224.216674,64.031250,1722.825927,1163.847778,64.031250
1451394305,-542.223999,3466.699951,-127.968750,-309.751495,3677.848632,-127.968750
1451394307,1413.151245,1867.429321,167.950012,1318.593017,1909.525878,128.031250
1451394308,-26.668518,3709.791748,-127.968750,-107.168151,3947.237060,-127.968750
1451394308,1617.388916,2123.506591,128.031250,1573.661621,1942.224975,128.031250
1451394310,1697.098388,2309.846923,128.031250,1975.595214,2169.169189,128.031250
1451394310,1537.809692,1671.500488,-127.968750,1475.209228,1640.938598,-127.968750
1451394314,1096.102539,1509.362304,-135.968750,614.928771,1513.268066,-135.968750
1451394315,1371.350585,2606.545898,384.031250,1252.322509,2696.594726,392.031250
1451394316,565.614624,1708.661865,-127.968750,376.031250,1507.740844,-135.968750
1451394316,68.155746,2619.643310,-127.968750,-74.167495,2462.725097,-126.881317
1451394317,639.459106,4158.122558,128.031250,349.144378,4180.335449,128.031250
1451394321,-47.565570,1947.066772,-118.712768,-115.025596,1614.249633,-106.452278
1451394321,1446.540161,2543.469482,384.031250,472.320404,2449.449707,442.629364
1451394324,1571.787353,1847.998413,-127.968750,1580.483886,1861.268554,-127.968750
1451394326,1463.830444,2450.297363,384.031250,1463.830444,2450.297363,384.031250
1451394327,1929.601562,3250.169677,173.923782,1683.024780,3285.086425,128.031250
1451394328,1829.013183,2287.934570,-127.968750,1503.314941,2371.927490,-127.968750
1451394328,1390.776733,3342.846435,128.031250,1872.391601,3192.104736,135.339508
1451394329,1020.276000,2630.123535,-127.968750,1688.300781,2456.142822,-127.968750
1451394332,1343.540527,1701.458862,-127.968750,1086.263427,1679.129150,-127.968750
1451394334,1660.151367,2233.399169,-127.968750,1540.081542,2090.864746,-127.968750
1451394334,1612.529296,3404.109619,128.031250,1586.023681,3283.015625,128.031250
1451394336,513.115356,2764.541503,400.031250,1339.667724,2646.206054,384.031250
1451394337,1810.550415,3082.123046,128.031250,1600.117919,3162.665039,128.031250
1451394338,1732.341674,2300.440429,-127.968750,1923.654418,2474.914550,-127.968750
1451394343,728.094665,3394.584472,128.031250,616.031250,3296.394775,128.031250
1451394345,472.031250,2951.743164,400.031250,472.031250,2861.297851,400.031250
1451394349,1530.363525,3285.759033,128.031250,1947.394897,3028.549804,228.044387
1451394350,-194.916732,2057.773437,-79.968750,-160.163391,1700.573242,-83.883377
1451394353,2410.160644,2191.961914,128.016662,2198.024658,2788.589599,-127.968750
1451394355,1814.008911,1926.685180,128.031250,1596.249755,1923.541015,128.031250
1451394355,-116.907104,2297.546875,-105.511505,-179.997787,2160.828613,-79.968750
1451394356,1962.874755,2156.250244,128.031250,1680.874023,2169.009521,128.031250
1451394356,1344.519287,1177.177490,64.031250,1505.703369,1150.587158,64.031250
1451394358,94.533775,1972.897827,-127.968750,-92.786331,1922.457763,-78.046287
1451394358,973.951110,2345.890869,-127.968750,1235.822265,2783.784667,-127.968750
1451394358,265.853240,3607.159912,-127.968750,-50.532455,3450.803955,-97.981925
1451394359,1267.024780,2175.666259,128.031250,1421.372314,2576.188232,128.031250
1451394362,2127.562500,2082.410156,128.031250,1837.438720,2185.966796,128.031250
1451394362,-71.855300,3909.561767,-127.968750,84.539222,3666.882080,-127.968750
1451394363,1312.294311,2329.173583,-127.968750,1334.705078,2598.304931,-127.968750
1451394368,-44.598617,3424.747070,19.041755,59.171165,3603.560302,-127.968750
1451394368,439.411132,639.672363,64.031250,560.399902,661.949340,64.031250
1451394369,1371.696899,2304.072998,418.290283,1559.318603,2271.352050,384.031250
1451394372,385.927124,940.253784,64.031250,443.922943,1138.764038,64.031250
1451394373,877.066101,2863.925537,150.597686,729.978698,2590.905761,-127.968750
1451394374,1019.068115,2691.903808,154.478683,799.838989,2967.255859,64.031250
1451394374,-12.043783,1861.832763,-127.968750,9.834623,1801.685424,-127.968750
1451394376,685.590576,2468.057861,-127.968750,673.098388,2519.261230,-127.968750
1451394376,789.423828,2622.919189,-127.968750,789.423828,2622.919189,-127.968750
1451394380,533.508361,1222.154418,99.975265,497.666534,1067.383544,64.031250
1451394381,1383.381469,2034.408569,-127.968750,1505.850097,1893.402954,-127.968750
1451394383,1434.734985,2148.608886,-127.968750,1415.288940,1935.774658,-127.968750
1451394384,1723.711181,3220.741943,128.031250,1859.872192,3376.452880,128.031250
1451394385,1277.332153,2445.828125,-127.968750,1323.677612,2458.744140,-127.968750
1451394386,646.082336,4095.377929,128.031250,845.045776,3942.369140,128.031250
1451394386,842.127014,3351.256835,-127.968750,877.787475,3527.968750,-127.968750
1451394387,1408.822509,2464.552734,-127.968750,1374.545410,2402.295410,-127.968750
1451394390,1615.588989,2663.120849,-127.968750,1557.657348,2762.857421,-127.968750
1451394391,483.848358,2169.116455,400.031250,1814.617431,2646.046386,389.482116
1451394392,706.281494,2139.184326,-127.968750,668.707702,2303.553222,-127.968750
1451394395,495.921386,2366.996093,400.031250,1372.380737,2744.016601,352.291473
1451394395,808.780090,1713.720947,-92.476142,666.639648,2131.020019,-127.968750
1451394398,472.031250,2564.705322,400.031250,1505.887939,2655.888427,384.031250
1451394399,144.430328,3588.846679,-127.968750,-48.943183,3517.408447,-90.130218
1451394400,794.936401,3118.745849,128.031250,617.878540,3335.242919,128.031250
1451394402,935.489807,2302.342041,-127.968750,850.137268,2256.295898,-127.968750
1451394404,1119.757812,1563.138549,-135.968750,1108.655273,1760.416015,-127.968750
1451394404,-280.767944,3751.987304,-127.968750,-445.857940,3577.470947,-127.968750
1451394405,1516.129272,2583.073486,128.031250,1623.479980,2446.520996,128.031250
1451394406,2142.352783,620.715881,96.031250,2151.968750,516.483337,96.031250
1451394406,1798.809326,1542.961303,64.031250,1518.706176,1794.560180,-127.968750
1451394409,1728.938598,2489.129638,-127.968750,1306.818603,2213.483886,-127.968750
1451394410,776.937683,2361.890625,-127.968750,719.748291,2536.837402,-102.249359
1451394411,728.458984,2552.499267,-37.524124,725.832031,2642.012207,-127.968750
1451394413,-365.892761,3765.909423,-127.968750,-223.427322,3904.128662,-127.968750
1451394413,1907.332153,1208.959472,64.031250,1899.832885,1343.693115,64.031250
1451394415,706.475524,2954.165771,-127.968750,764.747009,2868.393310,-127.968750
1451394416,1602.238769,1331.755493,-76.368759,1689.402221,1434.032714,-135.968750
1451394419,-304.956817,3469.298583,19.041755,-59.173286,3328.613769,19.041774
1451394420,941.173156,1124.779785,64.031250,1191.914672,1090.035644,64.031250
1451394421,270.478790,2996.650390,-127.968750,276.033233,3053.509765,-121.559387
1451394422,241.313110,2989.424804,-127.968750,251.381744,2605.901123,-127.968750
1451394424,1071.024658,2403.562744,128.031250,1139.423339,2384.546875,128.031250
1451394424,1398.269409,1426.112670,-135.968750,1661.276733,1456.218017,-107.844444
1451394424,528.742736,2530.717529,-127.968750,280.655914,2606.172119,-90.921066
1451394426,703.431213,3094.131835,128.031250,720.043823,3158.117919,128.031250
1451394428,1848.926513,2297.661621,384.031250,1805.567138,2370.885986,384.042663
1451394432,689.518859,2059.029785,-127.968750,678.394836,1854.548583,-105.010772
1451394432,68.252456,1773.036376,-97.619514,-173.606842,2079.333251,-79.968750
1451394433,1914.024414,3420.776123,128.031250,1959.968750,3474.178222,128.031250
1451394434,-175.457138,1853.530517,-79.968750,-182.426971,1717.946899,-58.331985
1451394435,1417.891113,2717.967529,392.031250,1736.820190,2531.178710,388.031250
1451394435,1705.116943,3379.612060,128.031250,1794.842895,3457.009277,128.031250
1451394438,1640.028198,2564.104736,398.033416,1577.377807,2518.617431,-127.968750
1451394440,-52.701034,2192.497314,-127.968750,-15.102595,1999.350097,-127.968750
1451394440,1413.035278,1979.773071,128.031250,1297.218383,1947.211791,128.031250
1451394445,481.747619,2634.198730,400.031250,1404.387695,2744.031250,373.629364
1451394446,1533.388793,3386.840332,128.031250,1320.323120,3376.329345,128.031250
1451394447,472.010437,2687.973388,400.031250,472.353729,2549.001220,400.031250
1451394448,1446.220458,3317.847412,128.031250,1913.814086,3334.986816,128.031250
1451394450,167.328155,2310.677978,-127.968750,-28.554523,2032.524902,-127.968750
1451394452,473.432983,2539.164306,400.031250,762.234375,2892.889404,400.031250
1451394452,2035.625000,2167.908203,128.031250,2016.134155,2127.937500,128.031250
1451394454,-168.046249,2381.360351,-79.968750,-310.271057,2437.285400,-79.968750
1451394456,512.949768,2523.177001,57.464546,662.293457,2863.264160,400.031250
1451394457,0.566114,2120.948730,-127.968750,0.566114,2120.948730,-127.968750
1451394457,1688.897094,2455.062011,128.031250,1661.915527,2662.219726,128.031250
1451394457,1645.036743,2496.144287,384.459716,1949.892944,2604.620605,388.031250
1451394459,1730.741943,2707.109130,128.031250,1690.190429,2751.165283,128.031250
1451394459,168.547760,1389.840454,-127.968750,199.983398,1701.865356,-127.968750
1451394462,356.597290,2141.055419,-127.968750,85.246589,2080.027832,-127.968750
1451394463,1569.943725,2453.772705,384.031250,1803.157470,2282.582031,384.031250
1451394463,1279.389892,2473.458007,-127.968750,1198.539184,2521.293701,-127.968750
1451394466,616.031250,3449.771240,128.031250,763.358520,3327.203369,128.031250
1451394467,-286.644561,3419.859863,19.041755,-165.643951,3163.106689,-127.968750
1451394467,741.574279,2612.200195,-127.968750,303.416015,2561.484863,-127.968750
1451394469,541.670898,2912.576660,441.424224,535.421020,2472.612792,407.541076
1451394470,1364.665893,2160.555908,-127.968750,1584.897094,1921.685180,-127.968750
1451394472,-505.116271,3176.981201,-127.968750,-193.287963,3272.604980,-127.968750
1451394474,1549.964355,2529.731689,-127.968750,1696.237304,2740.522460,-127.968750
1451394474,550.491943,2234.292480,400.031250,999.738342,2389.927978,165.480163
1451394475,1823.411010,3215.420898,128.031250,1722.022705,3238.929687,128.031250
1451394479,-56.356807,2269.080566,-127.968750,-99.422103,2269.069335,-114.254013
1451394480,1958.988281,3182.052978,128.031250,1750.284301,3088.541992,128.031250
1451394484,1720.461669,1036.437255,64.031250,1792.800048,1067.575439,64.031250
1451394485,737.131958,3343.798583,128.031250,954.517089,3348.766845,128.031250
1451394487,700.760375,4139.366210,128.031250,716.493835,4284.046386,128.031250
1451394487,1660.574707,1231.968750,64.031250,1699.787353,914.737487,64.031250
1451394489,291.435211,1951.140380,-127.968750,158.018325,2091.713623,-127.968750
1451394489,831.136657,2452.187500,-127.968750,801.928100,2916.354980,-127.968750
1451394491,797.211059,3207.877929,128.031250,659.353271,3254.481689,128.031250
1451394492,1802.666015,982.202514,64.031250,1951.994995,800.361999,64.031250
1451394493,757.032775,3375.862304,128.031250,622.012023,3202.101562,128.031250
1451394494,1529.773925,1484.250244,-135.968750,1562.012817,1367.792480,-135.968750
1451394495,1506.797485,1583.607788,-135.968750,1518.082519,1553.333618,-135.968750
1451394497,1740.650634,890.276611,64.031250,1855.990966,886.182617,66.261268
1451394498,318.764160,2769.266845,-127.968750,43.670230,3034.848144,-111.160224
1451394498,1772.934082,3221.592041,128.031250,1959.549804,3280.334228,128.031250
1451394501,1739.733276,1033.417846,64.031250,1939.247314,903.369262,95.491256
1451394501,827.623107,2678.158935,-127.968750,935.968750,2714.647216,-127.968750
1451394504,512.830810,857.065795,64.031250,376.031250,806.665161,64.031250
1451394504,749.361511,2945.662597,-127.968750,785.443420,3029.685791,-127.968750
1451394506,1332.795288,1875.799316,128.031250,1486.140991,1922.385009,128.031250
1451394507,1868.465698,1435.076660,64.031250,1870.945922,1397.974121,64.031250
1451394508,825.897338,2704.159423,-127.968750,927.905944,2688.093994,-127.968750
1451394509,421.829223,3718.260742,-118.455490,551.968750,3746.282470,-99.774307
1451394509,499.540802,2138.010742,400.031250,1514.828613,1870.097900,128.031250
1451394509,1920.749145,1564.607910,64.031250,1847.618652,1314.596679,64.031250
1451394510,189.590087,2549.958984,-120.458900,78.169067,2412.413085,-127.968750
1451394511,472.031250,2117.645996,400.031250,1854.898071,1606.307128,64.031250
1451394511,1898.065185,1058.219604,64.031250,1777.302856,858.259155,64.031250
1451394514,930.834777,4245.252441,128.031250,917.451049,3810.336669,152.958450
1451394520,485.583099,2146.195800,400.031250,520.682434,1063.441284,64.031250
1451394521,732.259704,853.984680,64.031250,738.884765,920.201904,64.031250
1451394521,1901.484741,2911.113525,128.031250,1959.968750,2896.018798,128.031250
1451394521,1864.908325,2906.638916,128.031250,1911.937500,2897.854736,128.031250
1451394522,-194.825866,1770.391845,-43.006523,264.811584,2668.884033,-127.968750
1451394524,542.249755,1053.155029,64.031250,551.090515,528.037109,64.031250
1451394524,603.501159,893.257812,64.031250,452.688385,571.663574,64.031250
1451394526,-157.274185,3653.697021,-127.968750,7.928637,3563.799316,-117.149490
1451394528,367.995941,3434.639648,-127.968750,-50.776218,3195.349853,-127.968750
1451394529,770.006225,3723.594238,128.031250,689.844299,3768.769775,128.031250
1451394532,74.130424,1473.496948,-127.968750,74.879714,1402.678100,-127.968750
1451394532,509.306060,2737.921875,400.031250,1516.509521,2467.142578,384.031250
1451394534,-174.724487,2093.290039,-79.968750,-163.469558,1886.704101,-79.968750
1451394535,491.980529,2447.694091,400.031250,1304.638916,2665.499755,384.031250
1451394536,1377.774291,2193.734375,-127.968750,1096.031250,1929.031250,-127.968750
1451394538,1433.294311,2554.013183,384.031250,473.164031,2329.584960,400.031250
1451394538,1362.206298,2307.806884,-127.968750,1452.913085,2500.267089,-127.968750
1451394543,-194.105926,1925.796997,-79.968750,-138.771957,1847.006469,-79.968750
1451394544,818.084350,2932.897949,-127.968750,842.968750,2953.202148,-123.354248
1451394544,1692.680664,2359.702148,128.031250,1569.571044,2520.528076,128.031250
1451394547,-149.926361,1847.242187,-79.968750,35.836112,2145.913818,-127.968750
1451394548,1722.715454,2899.126464,128.031250,1708.814453,2242.018066,128.031250
1451394548,2151.993164,849.283752,96.031250,2150.205810,707.452270,96.031250
1451394548,497.018859,3645.067138,-127.968750,511.342559,3224.705810,-127.968750
1451394549,725.523681,1987.702026,-127.968750,582.528198,1906.815917,-127.968750
1451394549,717.992187,1977.845214,-127.968750,472.031250,1773.579101,-127.968750
1451394550,1686.380859,2628.568603,128.031250,1593.041137,2385.320068,128.031250
1451394551,693.473327,2312.860595,-127.968750,793.549560,2156.287353,-127.968750
1451394553,865.332763,2428.469238,-127.968750,1161.806152,2317.953369,-127.968750
1451394555,1636.509033,2360.371337,-127.968750,1662.320312,2602.598144,-127.968750
1451394556,1024.896484,2902.055419,64.031250,559.785156,2979.185302,84.370712
1451394558,1544.421997,2560.384521,-127.968750,2120.266601,2536.387207,-126.050201
1451394558,541.419189,2618.352783,-127.968750,308.007080,2498.552246,-127.968750
1451394559,860.357238,3064.031250,128.031250,815.936035,3064.007324,128.031250
1451394561,1406.636596,2108.689208,128.031250,1587.169433,2155.655029,128.031250
1451394562,472.031250,2634.154541,400.031250,472.031250,2525.248291,400.031250
1451394562,479.306793,2584.341796,414.031250,472.031250,2637.555175,400.031250
1451394564,1746.168579,3431.409667,128.031250,1839.127197,3423.547363,128.031250
1451394566,-165.462707,1699.138305,-81.219131,-159.178390,1877.018188,-79.968750
1451394567,1777.236572,2518.786621,-127.968750,1903.171386,2503.564453,-127.968750
1451394568,1905.543334,3243.227783,128.031250,1951.751342,3421.107666,128.031250
1451394569,477.330078,2811.429931,400.031250,1249.838745,2448.395507,384.031250
1451394570,78.704299,2139.654052,-127.968750,-92.385223,1475.990722,-117.772460
1451394571,1433.943969,3366.346923,128.031250,1892.321411,3454.445556,128.031250
1451394573,68.909072,2835.753906,-127.968750,-115.264068,1950.828491,-79.968750
1451394575,1779.119140,1997.040893,128.031250,1929.502441,1894.992919,128.031250
1451394578,1911.281005,3277.718505,128.031250,1959.991943,3298.170410,128.031250
1451394578,477.426147,2639.021972,400.031250,483.136474,2522.694091,400.031250
1451394578,1746.838500,1911.764038,128.031250,1674.685913,1990.428955,128.031250
1451394579,1453.358642,1497.298217,-135.968750,1431.022583,1448.381835,-135.968750
1451394581,-247.218994,2401.961181,-79.968750,-7.152750,2515.864501,-127.968750
1451394583,1825.386474,1943.242065,323.991271,1509.881713,2174.374511,384.031250
1451394584,1664.452148,2370.442138,128.031250,1500.571777,2431.460449,128.031250
1451394589,856.606567,3698.953857,128.031250,850.564514,3748.680908,128.031250
1451394589,1765.531127,3112.726806,128.031250,1876.423706,3350.324462,128.031250
1451394590,257.409423,2468.218750,-127.968750,584.785156,2710.787597,-85.921241
1451394591,1428.821166,3325.724853,128.031250,1017.978698,3363.369384,128.031250
1451394593,578.759521,2615.455566,-127.968750,739.548522,2834.104736,-127.968750
1451394595,538.487609,2983.968750,400.031250,538.487609,2983.968750,400.031250
1451394596,923.515319,3377.177734,128.031250,1845.410034,3280.318115,128.031250
1451394598,1573.716186,2417.708251,425.499206,1718.983764,2677.538085,388.031250
1451394599,505.022064,4237.968261,128.031250,695.578430,3945.313232,128.031250
1451394600,474.575927,2364.195556,400.031250,1524.555297,2602.206542,414.906768
1451394604,472.018737,2187.513916,400.031250,1533.548583,2487.514160,422.712554
1451394604,844.619750,3809.270996,128.031250,743.027832,4035.340087,128.031250
1451394604,1515.343017,1786.250610,-127.968750,1518.295898,1855.494140,-127.968750
1451394605,685.913085,465.481445,64.031250,650.465820,545.877929,64.031250
1451394607,477.272338,2570.682861,400.031250,472.031250,2177.168945,400.031250
1451394612,1747.215576,1103.534912,64.031250,1824.511352,1098.832641,64.031250
1451394612,1043.179809,1750.191528,-127.968750,1026.400024,1683.181152,-127.965377
1451394615,1394.489135,1728.126953,-127.968750,1211.268432,1736.892944,-127.968750
1451394615,781.578063,1914.057250,-127.968750,693.846496,1958.449462,-127.968750
1451394616,101.957550,3472.690185,-99.388938,99.094863,3182.093017,-62.259849
1451394618,1372.059204,2614.551269,-127.968750,1582.745117,1840.031250,-127.968750
1451394619,292.174407,2574.951660,-127.968750,157.299316,2710.300048,-127.968750
1451394621,1278.033691,1233.448608,105.499282,1605.625854,1387.131835,-135.968750
1451394621,2151.968750,596.810424,96.031250,1970.486450,615.986450,96.031250
1451394622,-31.757730,2269.742431,-127.968750,26.962207,2339.293212,-127.968750
1451394622,-31.757730,2269.742431,-127.968750,-31.757730,2269.742431,-127.968750
1451394625,-440.577514,3548.782958,89.043418,-453.000244,3501.833740,82.330650
1451394625,1423.459106,2274.482177,-127.968750,1450.616210,2782.229003,-127.968750
1451394626,1455.525756,2470.424316,-127.968750,1572.515869,2671.362548,-127.968750
1451394630,1391.774658,3343.963867,128.031250,1560.194335,3231.568115,128.031250
1451394631,1604.288208,2783.974121,-127.968750,1250.257690,2291.921386,-127.968750
1451394633,1115.546630,2249.021972,128.031250,1101.662109,2082.389892,128.031250
1451394634,1542.409545,2699.910400,-127.968750,1919.829223,2733.218261,-127.968750
1451394634,1403.727905,3376.282958,128.031250,1725.085571,3279.479980,128.031250
1451394638,1619.266723,1172.010253,64.031250,1621.666748,1106.244384,64.031250
1451394638,1917.513183,3252.327148,128.031250,1959.215576,3327.950195,128.031250
1451394639,1570.604370,2667.594238,-127.968750,1767.739746,2678.468017,-127.968750
1451394640,1560.127197,2705.405761,-127.968750,1819.017822,2676.249511,-127.968750
1451394640,1670.188232,1120.126220,95.873771,1706.794921,800.031250,64.031250
1451394640,731.595947,2871.502685,415.140808,472.186950,2488.350830,400.031250
1451394643,452.614044,3551.906250,-127.968750,522.362854,3707.901611,-123.160125
1451394646,1395.912353,2681.064941,384.031250,472.031250,2807.397705,400.031250
1451394646,751.397277,3852.956787,141.428146,637.189819,3842.149902,128.031250
1451394649,1048.673339,3355.002929,128.031250,1297.634643,3316.239257,128.031250
1451394650,1848.936767,52.341743,64.031250,1668.410888,100.850013,89.750633
1451394651,312.332244,4157.753417,128.031250,39.509304,4153.467285,128.031250
1451394651,1869.812011,1753.859252,-127.968750,1850.915283,1767.968750,-127.968750
1451394652,1538.097167,1780.402709,-127.968750,1571.414062,1715.414550,-127.968750
1451394652,1384.697875,3360.568115,128.031250,1741.925903,3333.253906,128.031250
1451394652,1294.626586,3316.303466,128.031250,1456.821899,3330.891601,128.031250
1451394652,1344.747802,1633.989379,-85.025390,1413.114379,1620.695678,-135.968750
1451394654,-465.240203,3735.139892,-127.968750,-639.968750,3523.132812,-127.968750
1451394656,1106.570678,3341.793945,128.031250,1058.539428,3344.954589,128.031250
1451394656,1516.857910,1907.241210,-127.968750,730.129577,2085.726074,-127.968750
